"archiveIndex","eligibleRank","state","exclusionReason","listingId","country","modelYear","mileageKm","realCostEur","absoluteScore","daysOnMarket","priceChangeFromFirstEur","accidentStatus","url"
"1","","SEEN_NOT_ELIGIBLE","YEAR_FILTER","MERGNO","LU","2022","33588","52906","98.4","0","0","NO_ACCIDENT","https://finder.porsche.com/lu/fr-LU/details/porsche-taycan-4-cross-turismo-doccasion-MERGNO?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"2","","SEEN_NOT_ELIGIBLE","YEAR_FILTER","OPMX8L","LU","2021","68143","49487","95.8","0","0","NO_ACCIDENT","https://finder.porsche.com/lu/fr-LU/details/porsche-taycan-doccasion-OPMX8L?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"152","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","OLOMMO","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-4s-cross-turismo-usata-OLOMMO?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=4"
"153","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","ON00QO","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-4-cross-turismo-occasion-ON00QO?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"154","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","ONL22L","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-sport-turismo-occasion-ONL22L?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=3"
"155","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","P07XEE","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-turbo-s-cross-turismo-occasion-P07XEE?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"156","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","PERVZO","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-sport-turismo-usata-PERVZO?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=4"
"157","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","PL2MPE","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-gts-sport-turismo-usata-PL2MPE?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=3"
"158","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","PV5NDK","LU","","","","","0","","UNKNOWN","https://finder.porsche.com/lu/fr-LU/details/porsche-taycan-4s-sport-turismo-doccasion-PV5NDK?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"159","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","PV6M4G","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-4-cross-turismo-doccasion-PV6M4G?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"160","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","PV8ZQK","LU","","","","","0","","UNKNOWN","https://finder.porsche.com/lu/fr-LU/details/porsche-taycan-4s-cross-turismo-doccasion-PV8ZQK?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"161","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","PV993E","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-black-edition-occasion-PV993E?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=5"
"162","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","PV9MQ4","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-doccasion-PV9MQ4?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"163","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","PVKR5R","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-usata-PVKR5R?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=5"
"164","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","PX24MR","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-sport-turismo-occasion-PX24MR?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=5"
"165","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","QERO72","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-4s-sport-turismo-usata-QERO72?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=4"
"166","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","QK3X3O","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-sport-turismo-occasion-QK3X3O?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=3"
"167","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","QKELM8","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-4-cross-turismo-occasion-QKELM8?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=5"
"168","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","QL5XN6","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-turbo-usata-QL5XN6?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=3"
"169","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","QOE0L2","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-doccasion-QOE0L2?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=4"
"170","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","QOE496","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-4s-cross-turismo-usata-QOE496?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"171","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","QV6D0Z","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-sport-turismo-occasion-QV6D0Z?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"172","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","QVX4G8","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-usata-QVX4G8?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"173","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","QVZ7PW","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-sport-turismo-occasion-QVZ7PW?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"174","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","R90EV4","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-4-cross-turismo-doccasion-R90EV4?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"175","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","R947QZ","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-4s-doccasion-R947QZ?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"176","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","R980XZ","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-4-cross-turismo-usata-R980XZ?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=5"
"177","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","R98V8L","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-4-cross-turismo-occasion-R98V8L?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=4"
"178","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","R9OVE3","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-gts-usata-R9OVE3?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=4"
"179","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","R9P6Q3","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-4s-cross-turismo-occasion-R9P6Q3?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=3"
"180","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","R9VLGZ","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-4s-usata-R9VLGZ?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=3"
"181","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","RGLE3Z","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-4s-usata-RGLE3Z?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=5"
"182","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","RL458Q","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-4-cross-turismo-usata-RL458Q?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"183","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","RL47QZ","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-turbo-s-usata-RL47QZ?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=4"
"184","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","RLQW9L","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-4s-doccasion-RLQW9L?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=3"
"185","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","RW96Q4","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-usata-RW96Q4?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=4"
"186","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","V3MP6K","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-occasion-V3MP6K?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=4"
"187","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","V4D64E","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-sport-turismo-usata-V4D64E?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"188","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","V4DZX9","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-4s-occasion-V4DZX9?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"189","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","V906M2","LU","","","","","0","","UNKNOWN","https://finder.porsche.com/lu/fr-LU/details/porsche-taycan-sport-turismo-doccasion-V906M2?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"190","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","V9KQM2","LU","","","","","0","","UNKNOWN","https://finder.porsche.com/lu/fr-LU/details/porsche-taycan-turbo-cross-turismo-doccasion-V9KQM2?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"191","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","VXPKW9","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-sport-turismo-occasion-VXPKW9?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=3"
"192","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","W39R2M","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-4s-doccasion-W39R2M?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=4"
"193","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","W3N944","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-doccasion-W3N944?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"194","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","W3N96L","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-4s-doccasion-W3N96L?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"195","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","W3RR7L","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-4s-cross-turismo-doccasion-W3RR7L?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"196","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","WK7M9M","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-4-cross-turismo-occasion-WK7M9M?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"197","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","WKE9ZM","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-4s-usata-WKE9ZM?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"198","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","WKERXZ","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-4-cross-turismo-doccasion-WKERXZ?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"199","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","WKL7WD","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-4-cross-turismo-occasion-WKL7WD?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"200","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","WX7LWD","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-4s-doccasion-WX7LWD?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"201","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","WZG3GL","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-gts-sport-turismo-usata-WZG3GL?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=3"
"202","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","XG2RGE","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-occasion-XG2RGE?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"203","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","XG7NRN","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-turbo-cross-turismo-usata-XG7NRN?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=5"
"204","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","XGEPOG","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-4s-usata-XGEPOG?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"205","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","XW5MZO","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-4s-cross-turismo-usata-XW5MZO?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=3"
"206","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","XZ3PXE","LU","","","","","0","","UNKNOWN","https://finder.porsche.com/lu/fr-LU/details/porsche-taycan-4s-sport-turismo-doccasion-XZ3PXE?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"207","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","XZ95RO","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-4-cross-turismo-occasion-XZ95RO?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=3"
"208","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","XZNQ2X","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-doccasion-XZNQ2X?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"209","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","XZQK3N","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-4s-doccasion-XZQK3N?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc"
"210","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","XZZV8N","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-4-cross-turismo-doccasion-XZZV8N?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"211","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","Z23D9D","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-4-cross-turismo-usata-Z23D9D?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"212","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","Z55KKP","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-4s-cross-turismo-occasion-Z55KKP?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"213","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","Z57GPP","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-4s-cross-turismo-usata-Z57GPP?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=4"
"214","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","Z5D8Q4","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-4s-doccasion-Z5D8Q4?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"215","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","Z5GXL2","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-occasion-Z5GXL2?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=3"
"216","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","Z5RKQD","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-4s-cross-turismo-occasion-Z5RKQD?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"217","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","Z5WZDE","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-4s-cross-turismo-doccasion-Z5WZDE?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=3"
"218","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","Z5Z05D","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-4-cross-turismo-occasion-Z5Z05D?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"219","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","Z82902","IT","","","","","0","","UNKNOWN","https://finder.porsche.com/it/it-IT/details/porsche-taycan-sport-turismo-usata-Z82902?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=5"
"220","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","ZEMNQP","NL","","","","","0","","UNKNOWN","https://finder.porsche.com/nl/nl-NL/details/porsche-taycan-sport-turismo-occasion-ZEMNQP?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=2"
"221","","PROCESSING_UNKNOWN","VALIDATION_FAILED: UNSUPPORTED_MODEL; PRICE_UNCONFIRMED; NO_PLAUSIBLE_PRICE","ZLM2RP","FR","","","","","0","","UNKNOWN","https://finder.porsche.com/fr/fr-FR/details/porsche-taycan-sport-turismo-doccasion-ZLM2RP?condition=porsche_approved&model=taycan&minimum-registration-date=2020&order=price_asc&page=3"
